malId,imageUrl
377,https://cdn.myanimelist.net/images/manga/3/270452.jpg
378,https://cdn.myanimelist.net/images/manga/1/191944.jpg
379,https://cdn.myanimelist.net/images/manga/1/263862.jpg
380,https://cdn.myanimelist.net/images/manga/2/178192.jpg
381,https://cdn.myanimelist.net/images/manga/1/204996.jpg
382,https://cdn.myanimelist.net/images/manga/5/72293.jpg
383,https://cdn.myanimelist.net/images/manga/1/180641.jpg
384,https://cdn.myanimelist.net/images/manga/3/180645.jpg
385,https://cdn.myanimelist.net/images/manga/2/56049.jpg
386,https://cdn.myanimelist.net/images/manga/3/11216.jpg
387,https://cdn.myanimelist.net/images/manga/2/181516.jpg
388,https://cdn.myanimelist.net/images/manga/1/86977.jpg
389,https://cdn.myanimelist.net/images/manga/2/202951.jpg
390,https://cdn.myanimelist.net/images/manga/4/152242.jpg
391,https://cdn.myanimelist.net/images/manga/2/152554.jpg
392,https://cdn.myanimelist.net/images/manga/3/165611.jpg
393,https://cdn.myanimelist.net/images/manga/2/84823.jpg
394,https://cdn.myanimelist.net/images/manga/2/295652.jpg
395,https://cdn.myanimelist.net/images/manga/3/180829.jpg
396,https://cdn.myanimelist.net/images/manga/2/197189.jpg
397,https://cdn.myanimelist.net/images/manga/1/112415.jpg
398,https://cdn.myanimelist.net/images/manga/3/153894.jpg
399,https://cdn.myanimelist.net/images/manga/4/1146.jpg
400,https://cdn.myanimelist.net/images/manga/3/190870.jpg
401,https://cdn.myanimelist.net/images/manga/2/188928.jpg
402,https://cdn.myanimelist.net/images/manga/3/271317.jpg
403,https://cdn.myanimelist.net/images/manga/3/167712.jpg
405,https://cdn.myanimelist.net/images/manga/2/173240.jpg
406,https://cdn.myanimelist.net/images/manga/1/251870.jpg
407,https://cdn.myanimelist.net/images/manga/3/127497.jpg
408,https://cdn.myanimelist.net/images/manga/2/5264.jpg
409,https://cdn.myanimelist.net/images/manga/3/286565.jpg
410,https://cdn.myanimelist.net/images/manga/5/199436.jpg
411,https://cdn.myanimelist.net/images/manga/5/112513.jpg
412,https://cdn.myanimelist.net/images/manga/1/187563.jpg
413,https://cdn.myanimelist.net/images/manga/2/138067.jpg
414,https://cdn.myanimelist.net/images/manga/2/11448.jpg
416,https://cdn.myanimelist.net/images/manga/1/263863.jpg
417,https://cdn.myanimelist.net/images/manga/3/1318.jpg
418,https://cdn.myanimelist.net/images/manga/2/159514.jpg
419,https://cdn.myanimelist.net/images/manga/2/153962.jpg
420,https://cdn.myanimelist.net/images/manga/3/250803.jpg
421,https://cdn.myanimelist.net/images/manga/1/188952.jpg
422,https://cdn.myanimelist.net/images/manga/2/173084.jpg
423,https://cdn.myanimelist.net/images/manga/3/7128.jpg
424,https://cdn.myanimelist.net/images/manga/1/163097.jpg
425,https://cdn.myanimelist.net/images/manga/3/3362.jpg
426,https://cdn.myanimelist.net/images/manga/3/55387.jpg
427,https://cdn.myanimelist.net/images/manga/2/723.jpg
428,https://cdn.myanimelist.net/images/manga/3/53445.jpg
429,https://cdn.myanimelist.net/images/manga/2/263709.jpg
430,https://cdn.myanimelist.net/images/manga/2/184775.jpg
431,https://cdn.myanimelist.net/images/manga/3/167594.jpg
432,https://cdn.myanimelist.net/images/manga/3/157496.jpg
433,https://cdn.myanimelist.net/images/manga/1/4999.jpg
434,https://cdn.myanimelist.net/images/manga/2/11011.jpg
435,https://cdn.myanimelist.net/images/manga/2/12894.jpg
436,https://cdn.myanimelist.net/images/manga/3/185972.jpg
437,https://cdn.myanimelist.net/images/manga/2/121189.jpg
438,https://cdn.myanimelist.net/images/manga/4/261098.jpg
439,https://cdn.myanimelist.net/images/manga/3/172711.jpg
440,https://cdn.myanimelist.net/images/manga/1/175873.jpg
441,https://cdn.myanimelist.net/images/manga/2/178058.jpg
442,https://cdn.myanimelist.net/images/manga/2/151420.jpg
443,https://cdn.myanimelist.net/images/manga/1/191262.jpg
444,https://cdn.myanimelist.net/images/manga/3/18566.jpg
445,https://cdn.myanimelist.net/images/manga/2/216051.jpg
446,https://cdn.myanimelist.net/images/manga/1/283558.jpg
447,https://cdn.myanimelist.net/images/manga/2/53187.jpg
448,https://cdn.myanimelist.net/images/manga/1/262086.jpg
449,https://cdn.myanimelist.net/images/manga/1/161113.jpg
450,https://cdn.myanimelist.net/images/manga/1/270466.jpg
451,https://cdn.myanimelist.net/images/manga/2/4367.jpg
452,https://cdn.myanimelist.net/images/manga/2/161931.jpg
454,https://cdn.myanimelist.net/images/manga/4/3527.jpg
455,https://cdn.myanimelist.net/images/manga/2/173620.jpg
456,https://cdn.myanimelist.net/images/manga/2/205068.jpg
457,https://cdn.myanimelist.net/images/manga/2/179263.jpg
458,https://cdn.myanimelist.net/images/manga/1/39947.jpg
459,https://cdn.myanimelist.net/images/manga/3/269920.jpg
460,https://cdn.myanimelist.net/images/manga/1/58073.jpg
461,https://cdn.myanimelist.net/images/manga/1/264961.jpg
462,https://cdn.myanimelist.net/images/manga/2/117839.jpg
463,https://cdn.myanimelist.net/images/manga/1/172691.jpg
464,https://cdn.myanimelist.net/images/manga/3/140421.jpg
465,https://cdn.myanimelist.net/images/manga/1/177551.jpg
466,https://cdn.myanimelist.net/images/manga/3/114675.jpg
467,https://cdn.myanimelist.net/images/manga/1/178498.jpg
468,https://cdn.myanimelist.net/images/manga/1/152416.jpg
469,https://cdn.myanimelist.net/images/manga/2/166809.jpg
470,https://cdn.myanimelist.net/images/manga/2/6557.jpg
471,https://cdn.myanimelist.net/images/manga/2/4643.jpg
472,https://cdn.myanimelist.net/images/manga/3/148389.jpg
473,https://cdn.myanimelist.net/images/manga/2/183478.jpg
474,https://cdn.myanimelist.net/images/manga/3/120697.jpg
475,https://cdn.myanimelist.net/images/manga/1/181872.jpg
476,https://cdn.myanimelist.net/images/manga/3/1324.jpg
477,https://cdn.myanimelist.net/images/manga/5/262256.jpg
478,https://cdn.myanimelist.net/images/manga/2/171568.jpg
479,https://cdn.myanimelist.net/images/manga/2/676.jpg
